"","zip_code","CountyFIPSCode","count","experience","spec_count","polulation","unemployment_rate","STATE","total_income","averge_income","contract_id","tier_label","mnthly_prm","ann_ddctbl","copay_max","coin_max","Summary_Score","Star_Rating_Current"
"1295",6001,9003,638,22.0405405405405,54,16090,1.44,"CT",1602694,99.6080795525171,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1296",6002,9003,638,22.0405405405405,54,19585,5.38,"CT",819445,41.840439111565,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1298",6010,9003,638,22.0405405405405,54,60153,4.59,"CT",1667275,27.7172377105049,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1300",6013,9003,638,22.0405405405405,54,8216,1.72,"CT",480060,58.4298928919182,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1301",6016,9003,638,22.0405405405405,54,5154,4.35,"CT",219365,42.5620876988747,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1303",6019,9003,638,22.0405405405405,54,3971,3.29,"CT",510593,128.580458322841,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1307",6023,9003,638,22.0405405405405,54,1397,3.25,"CT",54560,39.0551181102362,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1310",6026,9003,638,22.0405405405405,54,4703,3.56,"CT",230031,48.9115458218159,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1311",6027,9003,638,22.0405405405405,54,1435,3.5,"CT",52123,36.3226480836237,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1313",6029,9013,133,19.9759036144578,33,12914,3.01,"CT",661420,51.2172835682205,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1316",6032,9003,638,22.0405405405405,54,16283,3.67,"CT",1264453,77.6547933427501,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1317",6033,9003,638,22.0405405405405,54,27028,2.67,"CT",1712512,63.3606630161314,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1319",6035,9003,638,22.0405405405405,54,7394,2.8,"CT",330824,44.7422234243982,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1320",6037,9003,638,22.0405405405405,54,16810,3.1,"CT",794841,47.2838191552647,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1322",6040,9013,133,19.9759036144578,33,54743,3.85,"CT",1030154,18.8180041283817,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1323",6040,9013,133,19.9759036144578,33,54743,3.85,"CT",1030154,18.8180041283817,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1324",6040,9003,638,22.0405405405405,54,54743,3.85,"CT",1030154,18.8180041283817,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1325",6040,9003,638,22.0405405405405,54,54743,3.85,"CT",1030154,18.8180041283817,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1329",6043,9003,638,22.0405405405405,54,5007,2.02,"CT",231301,46.1955262632315,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1330",6043,9003,638,22.0405405405405,54,5007,2.02,"CT",231301,46.1955262632315,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1331",6043,9013,133,19.9759036144578,33,5007,2.02,"CT",231301,46.1955262632315,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1332",6043,9013,133,19.9759036144578,33,5007,2.02,"CT",231301,46.1955262632315,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1336",6051,9003,638,22.0405405405405,54,28246,10.53,"CT",385773,13.6576152375558,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1337",6052,9003,638,22.0405405405405,54,8130,4.85,"CT",221999,27.3061500615006,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1338",6053,9003,638,22.0405405405405,54,35170,8.76,"CT",625955,17.7979812340063,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1342",6060,9003,638,22.0405405405405,54,2308,4.57,"CT",153916,66.6880415944541,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1343",6062,9003,638,22.0405405405405,54,17220,4.57,"CT",523079,30.3762485481998,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1347",6066,9013,133,19.9759036144578,33,28081,2.89,"CT",912570,32.4977742957872,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1348",6067,9003,638,22.0405405405405,54,17966,2.45,"CT",822113,45.7593788266726,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1351",6070,9003,638,22.0405405405405,54,14346,2.46,"CT",1017432,70.9209535759097,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1352",6071,9013,133,19.9759036144578,33,10456,2.96,"CT",425736,40.716908951798,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1354",6073,9003,638,22.0405405405405,54,4848,1.48,"CT",520063,107.273721122112,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1355",6074,9003,638,22.0405405405405,54,24409,2.61,"CT",1165239,47.7380884100127,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1357",6076,9015,70,20.5673076923077,27,11902,2.86,"CT",358472,30.1186355234414,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1358",6076,9013,133,19.9759036144578,33,11902,2.86,"CT",358472,30.1186355234414,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1360",6078,9003,638,22.0405405405405,54,10421,2.66,"CT",542222,52.0316668266001,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1362",6081,9003,638,22.0405405405405,54,1371,3.33,"CT",44457,32.4266958424508,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1363",6082,9003,638,22.0405405405405,54,45212,4.08,"CT",1203023,26.6084888967531,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1365",6084,9013,133,19.9759036144578,33,13151,2.42,"CT",680123,51.7164474184473,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1366",6084,9013,133,19.9759036144578,33,13151,2.42,"CT",680123,51.7164474184473,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1367",6084,9003,638,22.0405405405405,54,13151,2.42,"CT",680123,51.7164474184473,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1368",6084,9003,638,22.0405405405405,54,13151,2.42,"CT",680123,51.7164474184473,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1369",6085,9003,638,22.0405405405405,54,7054,3.33,"CT",327060,46.3651828749646,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1372",6089,9003,638,22.0405405405405,54,3330,2.25,"CT",176621,53.0393393393393,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1373",6090,9003,638,22.0405405405405,54,717,2.2,"CT",79993,111.566248256625,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1375",6092,9003,638,22.0405405405405,54,4187,1.16,"CT",337227,80.5414377836159,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1376",6093,9003,638,22.0405405405405,54,3101,0.98,"CT",148369,47.8455336988068,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1377",6095,9003,638,22.0405405405405,54,28275,4.04,"CT",1018442,36.0191688770999,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1378",6096,9003,638,22.0405405405405,54,12045,3.16,"CT",376835,31.285595682856,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1382",6103,9003,638,22.0405405405405,54,761,13.48,"CT",111456,146.459921156373,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1384",6105,9003,638,22.0405405405405,54,20001,10.93,"CT",407790,20.3884805759712,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1385",6106,9003,638,22.0405405405405,54,40574,21.74,"CT",460613,11.3524178045053,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1386",6107,9003,638,22.0405405405405,54,18189,2.45,"CT",1310864,72.069052724174,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1387",6108,9003,638,22.0405405405405,54,23534,6.25,"CT",455486,19.3543808957253,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1388",6109,9003,638,22.0405405405405,54,26303,2.56,"CT",1046653,39.7921529863514,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1389",6110,9003,638,22.0405405405405,54,12234,6.09,"CT",348509,28.4869216936407,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1390",6111,9003,638,22.0405405405405,54,29274,3.83,"CT",1040257,35.5351848056296,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1391",6112,9003,638,22.0405405405405,54,22306,12.78,"CT",269335,12.0745539316776,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1392",6114,9003,638,22.0405405405405,54,25776,12.52,"CT",342308,13.2801055245189,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1394",6117,9003,638,22.0405405405405,54,17553,36.54,"CT",1177829,67.1012932262291,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1395",6118,9003,638,22.0405405405405,54,26041,4.11,"CT",657098,25.2332091701548,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1396",6119,9003,638,22.0405405405405,54,15078,3.38,"CT",606660,40.2347791484282,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1397",6120,9003,638,22.0405405405405,54,12694,18.52,"CT",100932,7.95115802741453,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1431",6226,9013,133,19.9759036144578,33,18200,12.16,"CT",244083,13.4111538461538,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1432",6226,9015,70,20.5673076923077,27,18200,12.16,"CT",244083,13.4111538461538,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1433",6231,9013,133,19.9759036144578,33,3346,2.17,"CT",161155,48.1634787806336,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1434",6231,9011,252,21.2319277108434,40,3346,2.17,"CT",161155,48.1634787806336,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1435",6232,9013,133,19.9759036144578,33,3028,2.21,"CT",129932,42.9101717305152,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1438",6237,9013,133,19.9759036144578,33,4976,3.06,"CT",214763,43.1597668810289,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1439",6238,9013,133,19.9759036144578,33,11497,3.83,"CT",456764,39.7289727755067,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1442",6242,9015,70,20.5673076923077,27,1313,4.14,"CT",48613,37.024371667936,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1443",6242,9013,133,19.9759036144578,33,1313,4.14,"CT",48613,37.024371667936,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1445",6248,9013,133,19.9759036144578,33,5264,2.25,"CT",260807,49.5454027355623,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1447",6250,9013,133,19.9759036144578,33,4580,0.92,"CT",177174,38.6842794759825,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1448",6250,9015,70,20.5673076923077,27,4580,0.92,"CT",177174,38.6842794759825,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1458",6268,9013,133,19.9759036144578,33,8446,1.93,"CT",263728,31.2251953587497,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1461",6279,9013,133,19.9759036144578,33,5969,2.78,"CT",194850,32.6436589043391,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1490",6401,9009,673,22.5363528009535,52,18554,4.94,"CT",429553,23.1515037188746,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1491",6403,9009,673,22.5363528009535,52,5226,3.15,"CT",198455,37.9745503252966,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1493",6405,9009,673,22.5363528009535,52,28670,3.19,"CT",1350192,47.0942448552494,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1496",6410,9009,673,22.5363528009535,52,28570,2.4,"CT",1374965,48.1261813090655,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1504",6418,9009,673,22.5363528009535,52,12391,3.96,"CT",318023,25.6656444193366,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1515",6437,9009,673,22.5363528009535,52,21366,2.57,"CT",1368603,64.0551811288964,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1520",6443,9009,673,22.5363528009535,52,17858,2.1,"CT",1187294,66.4852727069101,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1522",6447,9003,638,22.0405405405405,54,5709,1.68,"CT",295772,51.8080224207392,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1523",6450,9009,673,22.5363528009535,52,34611,4.35,"CT",883687,25.5319696050389,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1524",6451,9009,673,22.5363528009535,52,23633,5.44,"CT",540420,22.8671772521474,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1528",6460,9009,673,22.5363528009535,52,52305,4.14,"CT",1491041,28.5066628429404,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1531",6468,9001,844,22.9263636363636,54,19247,3.01,"CT",1008954,52.421364368473,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1533",6470,9001,844,22.9263636363636,54,14709,2.33,"CT",950205,64.6002447481134,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1534",6471,9009,673,22.5363528009535,52,7648,2.53,"CT",290766,38.0185669456067,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1535",6472,9009,673,22.5363528009535,52,6303,1.32,"CT",257677,40.8816436617484,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1536",6473,9009,673,22.5363528009535,52,23234,2.43,"CT",1002250,43.1372127055178,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1537",6477,9009,673,22.5363528009535,52,13233,2.88,"CT",790162,59.7114788785612,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1538",6478,9009,673,22.5363528009535,52,9823,3.06,"CT",536083,54.5742644813194,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1539",6479,9003,638,22.0405405405405,54,10387,2.17,"CT",359965,34.6553384037739,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1542",6482,9001,844,22.9263636363636,54,10322,2.22,"CT",588284,56.9932183685332,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1543",6483,9009,673,22.5363528009535,52,15452,4.3,"CT",532575,34.4664121149366,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1544",6484,9001,844,22.9263636363636,54,38101,3.17,"CT",1633427,42.8709745151046,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1546",6488,9009,673,22.5363528009535,52,18567,3.13,"CT",924354,49.7847794474067,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1547",6489,9003,638,22.0405405405405,54,29341,3.25,"CT",1250625,42.6238028697045,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1550",6492,9009,673,22.5363528009535,52,43025,2.78,"CT",1638458,38.0815339918652,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1565",6510,9009,673,22.5363528009535,52,2398,10.58,"CT",131871,54.9920767306088,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1566",6511,9009,673,22.5363528009535,52,53027,16.41,"CT",1064120,20.0675127765101,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1567",6512,9009,673,22.5363528009535,52,28166,4.07,"CT",794982,28.2248810622737,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1568",6513,9009,673,22.5363528009535,52,35403,9.12,"CT",602360,17.0143773126571,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1569",6514,9007,134,23.6959064327485,27,24874,5.91,"CT",706193,28.3908096807912,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1570",6514,9009,673,22.5363528009535,52,24874,5.91,"CT",706193,28.3908096807912,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1571",6515,9009,673,22.5363528009535,52,16566,11.21,"CT",414303,25.0092357841362,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1572",6516,9009,673,22.5363528009535,52,52360,5.34,"CT",1217986,23.2617647058824,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1574",6518,9009,673,22.5363528009535,52,17607,10.58,"CT",581173,33.008064974158,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1575",6519,9009,673,22.5363528009535,52,16063,18.34,"CT",181030,11.2699993774513,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1578",6524,9009,673,22.5363528009535,52,5040,2.47,"CT",305534,60.6218253968254,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1579",6525,9009,673,22.5363528009535,52,8983,1.44,"CT",851847,94.8287877101191,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1592",6604,9001,844,22.9263636363636,54,30715,14.29,"CT",408736,13.3073742471105,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1593",6605,9001,844,22.9263636363636,54,23435,10.13,"CT",386310,16.4843183272882,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1594",6606,9001,844,22.9263636363636,54,42342,6.75,"CT",864750,20.4229842709367,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1595",6607,9001,844,22.9263636363636,54,7600,14.29,"CT",89781,11.8132894736842,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1596",6608,9001,844,22.9263636363636,54,13407,16.36,"CT",129052,9.62571790855523,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1597",6610,9001,844,22.9263636363636,54,22006,9.63,"CT",374265,17.0074070707989,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1598",6611,9001,844,22.9263636363636,54,34267,2.68,"CT",1762368,51.4304724662211,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1599",6612,9001,844,22.9263636363636,54,7272,2.26,"CT",646877,88.9544829482948,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1600",6614,9001,844,22.9263636363636,54,32198,3.49,"CT",1149892,35.713149885086,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1601",6615,9001,844,22.9263636363636,54,17778,5.01,"CT",510446,28.7122285971425,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1606",6702,9009,673,22.5363528009535,52,3676,24.39,"CT",19754,5.37377584330794,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1609",6705,9009,673,22.5363528009535,52,24552,7.97,"CT",460837,18.7698354512871,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1610",6706,9009,673,22.5363528009535,52,14031,9.26,"CT",225160,16.0473237830518,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1611",6708,9009,673,22.5363528009535,52,28752,5.96,"CT",632252,21.9898441847524,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1612",6710,9009,673,22.5363528009535,52,10455,10.59,"CT",129243,12.3618364418938,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1613",6712,9009,673,22.5363528009535,52,8660,2.09,"CT",351817,40.625519630485,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1614",6716,9009,673,22.5363528009535,52,15209,4.3,"CT",544476,35.7995923466369,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1631",6762,9009,673,22.5363528009535,52,6775,2.8,"CT",424735,62.6915129151292,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1633",6770,9009,673,22.5363528009535,52,30734,5.24,"CT",820851,26.7082384330058,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1640",6784,9001,844,22.9263636363636,54,3939,2.5,"CT",201154,51.0672759583651,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1641",6784,9005,88,19.9548872180451,28,3939,2.5,"CT",201154,51.0672759583651,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1651",6801,9001,844,22.9263636363636,54,18015,2.66,"CT",716629,39.7795725784069,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1652",6804,9001,844,22.9263636363636,54,16111,2.79,"CT",842567,52.2976227422258,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1653",6807,9001,844,22.9263636363636,54,6751,2.94,"CT",755520,111.912309287513,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1654",6810,9001,844,22.9263636363636,54,44961,4.03,"CT",1163058,25.8681523987456,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1655",6811,9001,844,22.9263636363636,54,29492,3.74,"CT",1123048,38.0797504407975,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1656",6812,9001,844,22.9263636363636,54,13951,2.09,"CT",668432,47.9128377894058,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1661",6820,9001,844,22.9263636363636,54,19607,1.51,"CT",4593914,234.299688886622,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1666",6830,9001,844,22.9263636363636,54,24552,3.93,"CT",7771682,316.539670902574,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1667",6831,9001,844,22.9263636363636,54,15167,3.51,"CT",4565216,300.99663743654,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1671",6840,9001,844,22.9263636363636,54,19402,2.08,"CT",4904640,252.790433975879,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1673",6850,9001,844,22.9263636363636,54,17593,3.25,"CT",825138,46.9014949127494,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1674",6851,9001,844,22.9263636363636,54,25939,3.82,"CT",1173594,45.244381047843,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1676",6853,9001,844,22.9263636363636,54,3466,2.59,"CT",644609,185.980669359492,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1678",6855,9001,844,22.9263636363636,54,7969,4.65,"CT",383820,48.164136027105,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1684",6870,9001,844,22.9263636363636,54,7092,1.53,"CT",1451830,204.713761985336,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1687",6877,9001,844,22.9263636363636,54,23686,2.91,"CT",2584339,109.108291817952,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1688",6878,9001,844,22.9263636363636,54,7724,4.25,"CT",1776121,229.948342827551,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1690",6880,9001,844,22.9263636363636,54,25807,3.29,"CT",4580219,177.47971480606,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1692",6883,9001,844,22.9263636363636,54,10037,1.19,"CT",1502778,149.723821859121,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1696",6896,9001,844,22.9263636363636,54,8223,1.88,"CT",727611,88.4848595403137,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1697",6897,9001,844,22.9263636363636,54,17637,3.09,"CT",2349113,133.192322957419,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1698",6901,9001,844,22.9263636363636,54,6398,5.32,"CT",517710,80.9174742106908,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1699",6902,9001,844,22.9263636363636,54,58549,5.2,"CT",2898279,49.5017677500897,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1700",6903,9001,844,22.9263636363636,54,14606,3.69,"CT",1658436,113.544844584417,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1702",6905,9001,844,22.9263636363636,54,20130,2.51,"CT",1127592,56.0154992548435,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1703",6906,9001,844,22.9263636363636,54,8208,3.45,"CT",356364,43.4166666666667,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1704",6907,9001,844,22.9263636363636,54,9007,3.18,"CT",420714,46.7096702564672,"H0712",5,9.66666666666667,213.333333333333,90,33,"Overall Star Rating",3
"1721",7003,34013,664,24.405637254902,55,47630,5.06,"NJ",1463509,30.7266218769683,"H3240",6,0,320,90,25,"Overall Star Rating",3.5
"1722",7003,34013,664,24.405637254902,55,47630,5.06,"NJ",1463509,30.7266218769683,"H0913",5,0,0,88,33,"Overall Star Rating",3
"1723",7004,34013,664,24.405637254902,55,7063,2.68,"NJ",394285,55.8240124592949,"H0913",5,0,0,88,33,"Overall Star Rating",3
"1724",7004,34013,664,24.405637254902,55,7063,2.68,"NJ",394285,55.8240124592949,"H3240",6,0,320,90,25,"Overall Star Rating",3.5
"1726",7006,34013,664,24.405637254902,55,26192,2.67,"NJ",1771503,67.6352703115455,"H0913",5,0,0,88,33,"Overall Star Rating",3
"1727",7006,34013,664,24.405637254902,55,26192,2.67,"NJ",1771503,67.6352703115455,"H3240",6,0,320,90,25,"Overall Star Rating",3.5
"1730",7008,34023,665,22.7221584385764,53,20709,9.38,"NJ",526043,25.4016611135255,"H0913",5,0,0,88,33,"Overall Star Rating",3
"1731",7008,34023,665,22.7221584385764,53,20709,9.38,"NJ",526043,25.4016611135255,"H3240",6,0,320,90,25,"Overall Star Rating",3.5
